appid,positive,negative,owners,average_forever,price,genre,total_ratings,genres_Action,genres_Adventure,genres_Casual,genres_Indie,genres_Other,genres_RPG,catagories_fixed_Multi,catagories_fixed_Single,catagories_fixed_Single/Multi
418180,1481,608,200000,93,1499.0,Action,2089,1,0,0,0,0,0,0,0,1
418190,633,42,50000,6,199.0,Casual,675,0,0,1,0,0,0,0,1,0
418240,20819,822,1000000,575,599.0,Indie,21641,0,0,0,1,0,0,0,1,0
418270,308,263,50000,77,75.0,Action Games,571,1,0,0,0,0,0,0,1,0
418300,435,79,20000,476,599.0,Action Games,514,1,0,0,0,0,0,0,1,0
418310,18,12,50000,217,0.0,Casual,30,0,0,1,0,0,0,0,1,0
418340,9345,2012,500000,469,1999.0,Action Games,11357,1,0,0,0,0,0,0,0,1
418360,73,16,0,41,999.0,Action Games,89,1,0,0,0,0,0,0,0,1
418370,33706,2339,1000000,976,989.0,Action,36045,1,0,0,0,0,0,0,1,0
418440,246,33,0,214,99.0,Adventure,279,0,1,0,0,0,0,0,1,0
418460,35651,6277,1000000,1947,499.0,Action Games,41928,1,0,0,0,0,0,1,0,0
418530,8743,646,200000,2267,1999.0,Action Games,9389,1,0,0,0,0,0,0,0,1
418610,62,64,50000,269,99.0,Action Games,126,1,0,0,0,0,0,0,1,0
418640,20,19,0,397,174.0,Action Games,39,1,0,0,0,0,0,1,0,0
418650,2413,136,100000,452,1499.0,Action Games,2549,1,0,0,0,0,0,0,1,0
418670,240,63,0,186,1199.0,Action Games,303,1,0,0,0,0,0,0,1,0
418950,618,163,100000,115,699.0,Adventure,781,0,1,0,0,0,0,0,1,0
419020,19,6,0,39,1199.0,Action Games,25,1,0,0,0,0,0,0,0,1
419090,47,13,20000,371,399.0,Action Games,60,1,0,0,0,0,0,0,0,1
419480,2237,789,50000,98,699.0,Action Games,3026,1,0,0,0,0,0,0,1,0
419500,70,7,20000,261,0.0,Action,77,1,0,0,0,0,0,0,1,0
419590,32,14,0,269,999.0,Action Games,46,1,0,0,0,0,0,0,1,0
420000,1120,273,50000,430,249.0,Simulation,1393,0,0,0,0,0,0,0,1,0
420020,61,6,0,14,0.0,Simulation,67,0,0,0,0,0,0,0,1,0
420060,561,137,50000,275,149.0,Adventure,698,0,1,0,0,0,0,0,1,0
420110,10572,291,200000,162,999.0,Sexual Content,10863,0,0,0,0,1,0,0,1,0
420180,109,28,20000,206,1299.0,Adventure,137,0,1,0,0,0,0,0,1,0
420210,34,79,50000,21,299.0,Action Games,113,1,0,0,0,0,0,0,1,0
420290,17601,3519,500000,260,999.0,Action,21120,1,0,0,0,0,0,1,0,0
420300,9,23,0,282,199.0,Action Games,32,1,0,0,0,0,0,0,1,0
420360,48,11,0,303,499.0,Adventure,59,0,1,0,0,0,0,0,1,0
420520,363,53,20000,356,499.0,Indie,416,0,0,0,1,0,0,0,1,0
420530,18626,360,200000,362,999.0,Adventure,18986,0,1,0,0,0,0,0,1,0
420560,1888,290,50000,195,2499.0,Action Games,2178,1,0,0,0,0,0,0,0,1
420660,148,21,0,196,999.0,Action Games,169,1,0,0,0,0,0,0,1,0
420670,26,46,0,226,499.0,Action Games,72,1,0,0,0,0,0,0,0,1
420740,2067,222,200000,165,49.0,Adventure,2289,0,1,0,0,0,0,0,1,0
420770,156,50,20000,226,499.0,Action Games,206,1,0,0,0,0,0,0,1,0
420790,869,245,200000,52,0.0,Action Games,1114,1,0,0,0,0,0,1,0,0
420850,86,33,20000,280,99.0,Action Games,119,1,0,0,0,0,0,0,1,0
420880,67,175,50000,18,0.0,Adventure,242,0,1,0,0,0,0,0,1,0
420930,782,167,50000,70,1499.0,Adventure,949,0,1,0,0,0,0,0,0,1
420970,107,78,500000,352,599.0,Indie,185,0,0,0,1,0,0,0,0,1
420980,205,17,0,180,1499.0,Adventure,222,0,1,0,0,0,0,0,1,0
421020,8325,2680,500000,683,1999.0,Racing,11005,0,0,0,0,0,0,0,0,1
421040,4184,554,200000,376,299.0,Casual,4738,0,0,1,0,0,0,0,1,0
421050,2440,375,200000,510,1999.0,Adventure,2815,0,1,0,0,0,0,0,1,0
421060,158,72,100000,239,699.0,Action Games,230,1,0,0,0,0,0,0,1,0
421120,2688,139,200000,179,1999.0,Adventure,2827,0,1,0,0,0,0,0,1,0
421170,1549,531,50000,482,3999.0,Action,2080,1,0,0,0,0,0,0,0,1
421260,120,5,20000,302,599.0,Strategy,125,0,0,0,0,0,0,0,1,0
421630,149,5,0,130,399.0,Indie,154,0,0,0,1,0,0,0,1,0
421660,395,13,0,238,999.0,Adventure,408,0,1,0,0,0,0,0,1,0
421670,1043,145,100000,114,0.0,Free to Play,1188,0,0,0,0,0,0,0,1,0
421700,518,83,100000,74,999.0,Adventure,601,0,1,0,0,0,0,0,1,0
421740,407,114,100000,231,1499.0,Adventure,521,0,1,0,0,0,0,0,1,0
421810,255,87,50000,189,299.0,Adventure,342,0,1,0,0,0,0,0,1,0
421880,61,30,0,244,799.0,Action Games,91,1,0,0,0,0,0,0,1,0
421890,28,20,0,273,799.0,Action Games,48,1,0,0,0,0,0,0,1,0
422250,346,271,500000,275,1099.0,Action Games,617,1,0,0,0,0,0,0,1,0
422420,90,462,50000,1,1499.0,Casual,552,0,0,1,0,0,0,0,1,0
422610,48,44,20000,353,2499.0,Strategy,92,0,0,0,0,0,0,0,0,1
422630,153,74,100000,1,0.0,Casual,227,0,0,1,0,0,0,0,1,0
422650,67,20,20000,204,299.0,Action Games,87,1,0,0,0,0,0,0,0,1
422760,90,19,0,338,999.0,Adventure,109,0,1,0,0,0,0,0,1,0
422810,1605,528,100000,257,1999.0,Action Games,2133,1,0,0,0,0,0,0,0,1
422900,794,67,50000,14,1499.0,Indie,861,0,0,0,1,0,0,0,1,0
422910,421,13,20000,83,499.0,Indie,434,0,0,0,1,0,0,0,1,0
422920,190,21,50000,1,499.0,Indie,211,0,0,0,1,0,0,0,1,0
422970,5788,281,200000,77,499.0,Action Games,6069,1,0,0,0,0,0,0,1,0
423230,7029,699,500000,231,1999.0,Action,7728,1,0,0,0,0,0,0,1,0
423320,75,18,0,94,399.0,Indie,93,0,0,0,1,0,0,0,1,0
423550,124,39,100000,363,499.0,Casual,163,0,0,1,0,0,0,0,1,0
423580,2697,526,200000,563,1999.0,Simulation,3223,0,0,0,0,0,0,0,1,0
423590,585,79,0,241,1299.0,Adventure,664,0,1,0,0,0,0,0,1,0
423610,127,36,0,280,599.0,Action Games,163,1,0,0,0,0,0,0,1,0
423620,413,218,50000,246,2999.0,Action,631,1,0,0,0,0,0,0,0,1
423710,126,162,500000,252,99.0,Action Games,288,1,0,0,0,0,0,0,1,0
423720,12,3,0,117,99.0,Action Games,15,1,0,0,0,0,0,0,1,0
423740,29,12,50000,287,399.0,Action Games,41,1,0,0,0,0,0,0,1,0
423760,73,45,50000,182,299.0,Action Games,118,1,0,0,0,0,0,0,1,0
423770,102,45,20000,228,499.0,Adventure,147,0,1,0,0,0,0,0,1,0
423810,415,211,100000,273,999.0,Action Games,626,1,0,0,0,0,0,0,0,1
423870,38,11,0,180,499.0,Action Games,49,1,0,0,0,0,0,0,0,1
423880,7179,863,200000,15,0.0,Casual,8042,0,0,1,0,0,0,0,1,0
423890,491,198,100000,8,0.0,Free to Play,689,0,0,0,0,0,0,1,0,0
423900,110,98,50000,217,999.0,Action Games,208,1,0,0,0,0,0,0,1,0
423950,703,293,100000,107,1199.0,Action Games,996,1,0,0,0,0,0,0,1,0
424000,58,89,50000,378,499.0,Action Games,147,1,0,0,0,0,0,0,1,0
424030,4408,769,100000,327,2999.0,Action Games,5177,1,0,0,0,0,0,1,0,0
424170,41,10,20000,318,299.0,Action Games,51,1,0,0,0,0,0,0,1,0
424200,79,0,0,8,499.0,Casual,79,0,0,1,0,0,0,0,1,0
424260,47,31,0,44,699.0,Action Games,78,1,0,0,0,0,0,0,1,0
424280,15724,326,1000000,105,0.0,Action Games,16050,1,0,0,0,0,0,0,1,0
424370,32796,26489,2000000,2145,3999.0,Action,59285,1,0,0,0,0,0,0,0,1
424590,283,345,100000,59,199.0,Indie,628,0,0,0,1,0,0,0,0,1
424640,45,7,100000,136,1199.0,Action Games,52,1,0,0,0,0,0,0,1,0
424760,47,22,0,241,49.0,Action,69,1,0,0,0,0,0,0,1,0
424780,122,103,50000,19,0.0,Free to Play,225,0,0,0,0,0,0,1,0,0
424830,97,318,200000,162,699.0,Action Games,415,1,0,0,0,0,0,0,0,1
424840,19218,1640,1000000,295,1999.0,Adventure,20858,0,1,0,0,0,0,0,1,0
424850,11,10,0,475,1199.0,Adventure,21,0,1,0,0,0,0,0,0,1
425150,60,20,0,141,799.0,Action Games,80,1,0,0,0,0,0,1,0,0
425160,64,8,0,232,499.0,Action Games,72,1,0,0,0,0,0,0,1,0
425210,784,249,100000,100,1699.0,Action Games,1033,1,0,0,0,0,0,0,1,0
425220,2004,610,100000,279,4999.0,Action Games,2614,1,0,0,0,0,0,0,0,1
425300,67,28,0,515,699.0,Casual,95,0,0,1,0,0,0,0,0,1
425340,94,15,20000,225,499.0,Action,109,1,0,0,0,0,0,0,1,0
425410,312,41,50000,2,1499.0,Action,353,1,0,0,0,0,0,0,1,0
425580,11146,246,200000,226,499.0,Adventure,11392,0,1,0,0,0,0,0,1,0
425670,420,89,50000,131,1299.0,Action,509,1,0,0,0,0,0,0,1,0
425720,252,48,20000,47,1999.0,Casual,300,0,0,1,0,0,0,0,0,1
425820,74,16,0,7,799.0,Action Games,90,1,0,0,0,0,0,0,0,1
426000,4228,706,200000,212,699.0,Indie,4934,0,0,0,1,0,0,0,1,0
426040,28,22,0,299,199.0,Indie,50,0,0,0,1,0,0,0,1,0
426170,29,13,0,191,999.0,Action Games,42,1,0,0,0,0,0,0,1,0
426310,322,135,0,17,1999.0,Adventure,457,0,1,0,0,0,0,0,1,0
426690,418,6,20000,295,299.0,Casual,424,0,0,1,0,0,0,0,1,0
426790,1200,122,100000,118,999.0,Adventure,1322,0,1,0,0,0,0,0,1,0
427030,918,330,20000,354,1499.0,RPG,1248,0,0,0,0,0,1,0,1,0
427100,3925,1872,200000,1620,2999.0,Casual,5797,0,0,1,0,0,0,0,1,0
427190,2549,328,200000,173,1999.0,Action Games,2877,1,0,0,0,0,0,0,1,0
427240,412,69,20000,10,1999.0,Action Games,481,1,0,0,0,0,0,0,1,0
427250,1618,380,100000,119,674.0,Indie,1998,0,0,0,1,0,0,0,0,1
427270,4186,1929,1000000,231,0.0,Action Games,6115,1,0,0,0,0,0,0,1,0
427290,10027,3282,200000,921,3999.0,Action Games,13309,1,0,0,0,0,0,0,1,0
427470,262,96,50000,68,749.0,Indie,358,0,0,0,1,0,0,0,1,0
427490,450,93,0,987,1499.0,Indie,543,0,0,0,1,0,0,0,1,0
427510,289,81,50000,51,1999.0,Action Games,370,1,0,0,0,0,0,0,1,0
427520,107020,1167,2000000,6609,3000.0,Casual,108187,0,0,1,0,0,0,0,0,1
427550,110,63,0,109,999.0,Adventure,173,0,1,0,0,0,0,0,1,0
427570,100,104,0,246,599.0,Indie,204,0,0,0,1,0,0,0,1,0
427680,187,26,0,249,1499.0,Action Games,213,1,0,0,0,0,0,0,1,0
427700,339,17,0,419,1999.0,Action Games,356,1,0,0,0,0,0,0,1,0
427730,12746,4401,1000000,164,499.0,Action Games,17147,1,0,0,0,0,0,1,0,0
427760,498,85,50000,23,2499.0,Adventure,583,0,1,0,0,0,0,0,1,0
427770,46,3,0,231,299.0,Action Games,49,1,0,0,0,0,0,0,1,0
427780,259,74,50000,220,999.0,Adventure,333,0,1,0,0,0,0,0,1,0
427820,1333,232,200000,300,799.0,Strategy,1565,0,0,0,0,0,0,0,1,0
427880,522,272,20000,152,2499.0,Action,794,1,0,0,0,0,0,0,1,0
427910,258,81,0,315,999.0,Adventure,339,0,1,0,0,0,0,0,1,0
427930,43,35,200000,187,499.0,Adventure,78,0,1,0,0,0,0,0,1,0
427950,184,157,20000,32,299.0,Action Games,341,1,0,0,0,0,0,0,1,0
427980,405,105,100000,158,499.0,Adventure,510,0,1,0,0,0,0,0,1,0
428100,109,16,0,3,499.0,Action Games,125,1,0,0,0,0,0,0,1,0
428190,95,156,0,166,799.0,Action Games,251,1,0,0,0,0,0,0,0,1
428200,158,68,20000,70,999.0,Adventure,226,0,1,0,0,0,0,0,1,0
428220,286,57,20000,119,1499.0,Action,343,1,0,0,0,0,0,0,1,0
428340,245,24,0,170,4900.0,Animation & Modeling,269,0,0,0,0,1,0,0,0,0
428350,60,13,0,198,1499.0,Indie,73,0,0,0,1,0,0,0,1,0
428370,631,192,20000,42,1999.0,Adventure,823,0,1,0,0,0,0,0,1,0
428490,32,7,0,223,399.0,Action,39,1,0,0,0,0,0,0,1,0
428510,57,27,50000,280,499.0,Casual,84,0,0,1,0,0,0,0,1,0
428550,7783,492,500000,246,999.0,Action Games,8275,1,0,0,0,0,0,0,1,0
428590,11,16,0,251,1499.0,Action Games,27,1,0,0,0,0,0,0,1,0
428630,170,141,50000,261,49.0,Indie,311,0,0,0,1,0,0,0,1,0
428660,2874,346,200000,374,1549.0,Action,3220,1,0,0,0,0,0,0,1,0
428690,9562,3053,500000,735,824.0,Adventure,12615,0,1,0,0,0,0,0,1,0
428750,909,70,200000,326,1499.0,Action Games,979,1,0,0,0,0,0,0,0,1
428760,23,19,20000,222,199.0,Action Games,42,1,0,0,0,0,0,0,1,0
428830,126,16,20000,195,299.0,Casual,142,0,0,1,0,0,0,0,1,0
428880,319,47,20000,123,999.0,Adventure,366,0,1,0,0,0,0,0,1,0
428900,768,118,100000,231,199.0,Action Games,886,1,0,0,0,0,0,0,1,0
428930,6,0,0,5,1499.0,Action Games,6,1,0,0,0,0,0,0,1,0
428950,246,242,500000,222,99.0,Action Games,488,1,0,0,0,0,0,0,1,0
429050,4437,1149,200000,1438,1499.0,Action Games,5586,1,0,0,0,0,0,0,0,1
429060,46,48,20000,288,299.0,Casual,94,0,0,1,0,0,0,0,1,0
429180,756,465,200000,100,0.0,Racing,1221,0,0,0,0,0,0,0,1,0
429200,29,17,0,239,0.0,Action Games,46,1,0,0,0,0,0,0,1,0
429250,18,4,0,280,499.0,Action Games,22,1,0,0,0,0,0,0,1,0
429280,93,39,20000,254,49.0,Casual,132,0,0,1,0,0,0,0,1,0
429300,755,92,50000,8,0.0,Casual,847,0,0,1,0,0,0,0,1,0
429330,341,47,50000,333,999.0,Action Games,388,1,0,0,0,0,0,0,0,1
429350,40,8,0,124,499.0,Action Games,48,1,0,0,0,0,0,0,1,0
429470,998,140,1000000,177,0.0,Adventure,1138,0,1,0,0,0,0,0,1,0
429490,117,66,0,275,499.0,Action Games,183,1,0,0,0,0,0,0,1,0
429540,1360,328,200000,48,0.0,Free to Play,1688,0,0,0,0,0,0,0,0,1
429570,4194,1188,200000,210,1499.0,Adventure,5382,0,1,0,0,0,0,0,1,0
429580,147,112,50000,246,299.0,Adventure,259,0,1,0,0,0,0,0,1,0
429600,161,101,50000,206,999.0,Adventure,262,0,1,0,0,0,0,0,1,0
429610,301,53,20000,213,999.0,Adventure,354,0,1,0,0,0,0,0,1,0
429620,696,345,50000,668,449.0,Indie,1041,0,0,0,1,0,0,0,0,1
429660,11076,832,500000,837,4999.0,Action Games,11908,1,0,0,0,0,0,0,0,1
429680,984,335,200000,1840,0.0,Free to Play,1319,0,0,0,0,0,0,0,0,1
429700,275,143,100000,217,99.0,Action,418,1,0,0,0,0,0,0,1,0
429720,921,76,20000,16,399.0,Adventure,997,0,1,0,0,0,0,0,1,0
429780,501,183,20000,239,599.0,Indie,684,0,0,0,1,0,0,0,0,1
429790,4855,1284,1000000,183,0.0,Action Games,6139,1,0,0,0,0,0,1,0,0
429940,619,59,50000,2,0.0,Adventure,678,0,1,0,0,0,0,0,1,0
429950,20,50,50000,291,99.0,Action Games,70,1,0,0,0,0,0,0,1,0
430020,185,107,20000,143,399.0,Adventure,292,0,1,0,0,0,0,0,1,0
430080,55,27,50000,262,499.0,Casual,82,0,0,1,0,0,0,0,1,0
430210,831,302,100000,228,1599.0,Action,1133,1,0,0,0,0,0,0,1,0
430290,39,3,0,15,499.0,Action Games,42,1,0,0,0,0,0,0,0,1
430410,95,32,0,199,1499.0,Adventure,127,0,1,0,0,0,0,0,1,0
430960,6410,317,100000,375,999.0,Adventure,6727,0,1,0,0,0,0,0,1,0
431120,142,28,0,160,1899.0,Indie,170,0,0,0,1,0,0,0,1,0
431200,42,6,20000,438,199.0,Action Games,48,1,0,0,0,0,0,0,1,0
431220,110,87,50000,256,0.0,Action,197,1,0,0,0,0,0,0,1,0
431230,117,25,0,122,999.0,Adventure,142,0,1,0,0,0,0,0,1,0
431240,32720,3368,1000000,576,1499.0,Casual,36088,0,0,1,0,0,0,0,0,1
431250,350,87,100000,107,999.0,Action Games,437,1,0,0,0,0,0,0,0,1
431260,474,114,50000,274,499.0,Adventure,588,0,1,0,0,0,0,0,1,0
431450,333,103,20000,144,999.0,Action,436,1,0,0,0,0,0,0,0,1
431460,47,20,0,10280,89.0,Adventure,67,0,1,0,0,0,0,0,1,0
431500,180,177,100000,5,0.0,Action Games,357,1,0,0,0,0,0,0,0,1
431510,292,65,100000,2,0.0,Adventure,357,0,1,0,0,0,0,0,1,0
431540,1212,131,100000,24,0.0,Adventure,1343,0,1,0,0,0,0,0,1,0
431600,1582,189,100000,8224,2499.0,Racing,1771,0,0,0,0,0,0,0,0,1
431640,66,90,50000,257,899.0,Action,156,1,0,0,0,0,0,0,1,0
431680,17,25,0,207,999.0,Strategy,42,0,0,0,0,0,0,0,1,0
431710,372,60,100000,263,99.0,Adventure,432,0,1,0,0,0,0,0,1,0
431730,5542,44,200000,2889,1999.0,Animation & Modeling,5586,0,0,0,0,1,0,0,0,0
431740,33,24,20000,302,299.0,Action Games,57,1,0,0,0,0,0,0,1,0
431750,132,37,20000,314,499.0,Casual,169,0,0,1,0,0,0,0,1,0
431810,167,72,20000,766,59.0,Indie,239,0,0,0,1,0,0,0,1,0
431840,104,61,100000,206,499.0,Adventure,165,0,1,0,0,0,0,0,1,0
431850,57,13,0,215,499.0,Adventure,70,0,1,0,0,0,0,0,1,0
431930,2351,201,200000,53,1499.0,Action,2552,1,0,0,0,0,0,0,0,1
431960,286076,5326,10000000,2657,399.0,Casual,291402,0,0,1,0,0,0,0,0,0
432010,585,140,50000,196,999.0,Casual,725,0,0,1,0,0,0,0,1,0
432100,541,132,0,53,1499.0,Adventure,673,0,1,0,0,0,0,0,1,0
432170,40,34,50000,417,99.0,Action Games,74,1,0,0,0,0,0,0,1,0
432180,43,14,0,180,499.0,Adventure,57,0,1,0,0,0,0,0,1,0
432190,113,15,20000,346,299.0,Casual,128,0,0,1,0,0,0,0,1,0
432260,64,26,20000,98,50.0,Action Games,90,1,0,0,0,0,0,0,1,0
432350,3276,38,100000,2880,1999.0,Adventure,3314,0,1,0,0,0,0,0,1,0
432410,8,7,20000,242,1999.0,Action Games,15,1,0,0,0,0,0,0,1,0
432470,102,145,200000,243,99.0,Adventure,247,0,1,0,0,0,0,0,1,0
432770,42,18,20000,1,999.0,Adventure,60,0,1,0,0,0,0,0,1,0
432940,93,25,20000,231,999.0,Action Games,118,1,0,0,0,0,0,0,1,0
432980,233,22,0,51,1499.0,Action Games,255,1,0,0,0,0,0,0,0,1
432990,47,8,20000,208,299.0,Action Games,55,1,0,0,0,0,0,0,1,0
433100,1385,361,50000,163,1899.0,Adventure,1746,0,1,0,0,0,0,0,1,0
433170,1059,237,20000,27,1999.0,Action Games,1296,1,0,0,0,0,0,0,1,0
433210,41,63,50000,103,499.0,Indie,104,0,0,0,1,0,0,0,0,1
433300,307,205,20000,329,0.0,Action Games,512,1,0,0,0,0,0,0,0,1
433340,56515,1459,1000000,896,1999.0,Action,57974,1,0,0,0,0,0,0,1,0
433350,1470,1287,500000,207,0.0,Action Games,2757,1,0,0,0,0,0,1,0,0
433530,2461,771,100000,278,2999.0,Action Games,3232,1,0,0,0,0,0,0,0,1
433550,1929,114,100000,91,899.0,Action Games,2043,1,0,0,0,0,0,0,1,0
433750,73,55,20000,23,0.0,Adventure,128,0,1,0,0,0,0,0,1,0
433790,29,24,20000,210,199.0,Adventure,53,0,1,0,0,0,0,0,1,0
433850,114716,93414,10000000,3111,0.0,Action Games,208130,1,0,0,0,0,0,1,0,0
433910,1531,287,100000,146,999.0,Action Games,1818,1,0,0,0,0,0,0,1,0
433950,5719,178,200000,110,99.0,Action Games,5897,1,0,0,0,0,0,0,1,0
434000,461,48,20000,43,1499.0,Adventure,509,0,1,0,0,0,0,0,1,0
434030,1259,369,50000,3413,5999.0,Action Games,1628,1,0,0,0,0,0,0,1,0
434050,1980,398,200000,196,1999.0,Action Games,2378,1,0,0,0,0,0,0,0,1
434070,30,7,20000,3,299.0,Indie,37,0,0,0,1,0,0,0,1,0
434170,3293,96,500000,388,2499.0,Casual,3389,0,0,1,0,0,0,0,0,1
434210,647,55,100000,236,99.0,Casual,702,0,0,1,0,0,0,0,1,0
434220,39,5,0,239,499.0,Action Games,44,1,0,0,0,0,0,0,1,0
434250,1107,458,200000,161,99.0,Action Games,1565,1,0,0,0,0,0,0,0,1
434260,1974,420,50000,104,99.0,Casual,2394,0,0,1,0,0,0,0,1,0
434290,87,40,0,56,199.0,Indie,127,0,0,0,1,0,0,0,0,1
434390,11,3,0,278,299.0,Action Games,14,1,0,0,0,0,0,0,1,0
434410,215,15,0,214,199.0,Indie,230,0,0,0,1,0,0,0,1,0
434420,790,337,200000,252,199.0,Action Games,1127,1,0,0,0,0,0,0,1,0
434430,168,20,50000,26,0.0,Adventure,188,0,1,0,0,0,0,0,1,0
434460,2093,387,200000,256,1499.0,Action Games,2480,1,0,0,0,0,0,0,0,1
434480,48,37,0,13,0.0,Casual,85,0,0,1,0,0,0,0,1,0
434490,29,0,0,279,699.0,Action Games,29,1,0,0,0,0,0,0,1,0
434500,37,29,20000,342,199.0,Action Games,66,1,0,0,0,0,0,0,1,0
434510,250,60,100000,14,0.0,Action Games,310,1,0,0,0,0,0,1,0,0
434520,301,91,50000,185,0.0,Free to Play,392,0,0,0,0,0,0,0,0,1
434570,22724,1280,500000,365,49.0,Action Games,24004,1,0,0,0,0,0,0,0,1
434610,145,150,200000,240,0.0,Indie,295,0,0,0,1,0,0,0,1,0
434650,16508,2146,2000000,730,999.0,Action Games,18654,1,0,0,0,0,0,0,0,1
434660,118,9,0,181,1299.0,Action Games,127,1,0,0,0,0,0,0,1,0
434680,118,69,20000,271,99.0,Casual,187,0,0,1,0,0,0,0,1,0
434730,2433,662,200000,111,99.0,Action Games,3095,1,0,0,0,0,0,0,0,1
434740,119,25,0,2170,0.0,Action Games,144,1,0,0,0,0,0,0,1,0
434800,16,11,20000,211,399.0,Action Games,27,1,0,0,0,0,0,0,1,0
434820,79,15,20000,272,299.0,Casual,94,0,0,1,0,0,0,0,1,0
434890,35,24,100000,270,49.0,Casual,59,0,0,1,0,0,0,0,0,1
434920,28,11,0,273,299.0,Adventure,39,0,1,0,0,0,0,0,1,0
434980,53,12,20000,319,499.0,Action Games,65,1,0,0,0,0,0,0,1,0
435030,4225,351,100000,184,0.0,Adventure,4576,0,1,0,0,0,0,0,1,0
435040,53,14,0,279,999.0,Adventure,67,0,1,0,0,0,0,0,1,0
435060,166,73,100000,20,0.0,Education,239,0,0,0,0,1,0,0,0,0
435120,2173,140,100000,161,199.0,Adventure,2313,0,1,0,0,0,0,0,1,0
435140,35,10,20000,303,399.0,Casual,45,0,0,1,0,0,0,0,1,0
435150,108967,4444,2000000,4640,4499.0,Adventure,113411,0,1,0,0,0,0,0,0,1
435400,6758,231,200000,283,1299.0,Adventure,6989,0,1,0,0,0,0,0,1,0
435440,224,178,100000,231,0.0,Free to Play,402,0,0,0,0,0,0,1,0,0
435480,118,61,50000,95,1499.0,Racing,179,0,0,0,0,0,0,0,1,0
435530,4871,841,200000,146,1499.0,Action Games,5712,1,0,0,0,0,0,0,1,0
435790,1559,336,200000,149,999.0,Action Games,1895,1,0,0,0,0,0,0,1,0
435800,59,7,0,283,999.0,Action Games,66,1,0,0,0,0,0,0,1,0
436110,847,231,200000,14,0.0,Action Games,1078,1,0,0,0,0,0,0,1,0
436140,39,16,50000,258,99.0,Casual,55,0,0,1,0,0,0,0,1,0
436150,4610,1820,500000,560,0.0,Casual,6430,0,0,1,0,0,0,1,0,0
436160,193,160,100000,32,0.0,Adventure,353,0,1,0,0,0,0,0,1,0
436180,1578,1469,500000,1593,0.0,Action Games,3047,1,0,0,0,0,0,0,0,1
436270,30,16,0,306,999.0,Strategy,46,0,0,0,0,0,0,0,1,0
436280,53,25,20000,287,599.0,Casual,78,0,0,1,0,0,0,0,1,0
436290,314,121,20000,150,1799.0,Indie,435,0,0,0,1,0,0,0,1,0
436320,1803,430,100000,175,3999.0,Action Games,2233,1,0,0,0,0,0,0,0,1
436360,17,3,20000,495,999.0,Action Games,20,1,0,0,0,0,0,0,1,0
436500,508,200,100000,211,999.0,Adventure,708,0,1,0,0,0,0,0,1,0
436520,5086,3615,2000000,140,0.0,Action Games,8701,1,0,0,0,0,0,0,0,1
436560,454,363,20000,391,0.0,Action Games,817,1,0,0,0,0,0,0,0,1
436670,811,48,0,3435,2999.0,RPG,859,0,0,0,0,0,1,0,1,0
436820,1302,42,200000,99,0.0,Adventure,1344,0,1,0,0,0,0,0,0,1
437000,113,50,20000,30,1999.0,Action Games,163,1,0,0,0,0,0,0,0,1
437090,39,5,20000,159,199.0,Indie,44,0,0,0,1,0,0,0,1,0
437160,1827,133,100000,159,0.0,Adventure,1960,0,1,0,0,0,0,0,1,0
437180,20,8,50000,340,199.0,Action Games,28,1,0,0,0,0,0,0,1,0
437220,10481,7787,1000000,637,0.0,Action,18268,1,0,0,0,0,0,1,0,0
437250,278,47,20000,396,1099.0,Indie,325,0,0,0,1,0,0,0,1,0
437390,129,42,50000,122,699.0,Action Games,171,1,0,0,0,0,0,0,1,0
437420,226,32,50000,200,999.0,Adventure,258,0,1,0,0,0,0,0,1,0
437570,966,165,50000,286,999.0,Indie,1131,0,0,0,1,0,0,0,1,0
437630,1009,221,0,583,2999.0,Adventure,1230,0,1,0,0,0,0,0,1,0
437870,87,82,20000,150,999.0,Indie,169,0,0,0,1,0,0,0,1,0
437880,13,7,0,220,199.0,Adventure,20,0,1,0,0,0,0,0,0,1
437900,631,61,500000,54,0.0,Casual,692,0,0,1,0,0,0,1,0,0
437920,7800,820,1000000,261,1499.0,Casual,8620,0,0,1,0,0,0,0,0,1
438010,72,77,200000,251,99.0,Action Games,149,1,0,0,0,0,0,0,1,0
438020,108,247,500000,266,199.0,Action Games,355,1,0,0,0,0,0,0,1,0
438030,207,254,200000,244,99.0,Action Games,461,1,0,0,0,0,0,0,0,1
438040,14714,1351,1000000,3463,0.0,Adventure,16065,0,1,0,0,0,0,0,0,1
438080,447,114,50000,267,199.0,Action Games,561,1,0,0,0,0,0,0,0,1
438100,71949,7317,2000000,1726,0.0,Adventure,79266,0,1,0,0,0,0,0,0,1
438130,328,26,20000,531,3499.0,Adventure,354,0,1,0,0,0,0,0,1,0
438140,1036,185,100000,29,0.0,Strategy,1221,0,0,0,0,0,0,0,0,1
438180,430,164,500000,204,99.0,Action Games,594,1,0,0,0,0,0,0,1,0
438270,1530,124,100000,128,699.0,Adventure,1654,0,1,0,0,0,0,0,1,0
438320,193,9,0,28,499.0,Action Games,202,1,0,0,0,0,0,0,1,0
438420,346,156,50000,356,1499.0,Adventure,502,0,1,0,0,0,0,0,1,0
438430,281,65,20000,209,399.0,Racing,346,0,0,0,0,0,0,0,0,1
438480,1176,211,200000,273,49.0,Action Games,1387,1,0,0,0,0,0,0,1,0
438490,2964,816,200000,170,4999.0,Action Games,3780,1,0,0,0,0,0,0,0,1
